,Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch,dominant_topic,feature name
141,577213847,1,2018-4,Australia,So! It said 5mins!!!! 20mins have past and still no tram!! Hold on it's coming..again wasting my time in the line                                    ,Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
142,576326183,2,2018-4,United States,"Wayyyyyyyy too many people, strollers,  we couldnt even go back into the parking garage because  everywhere around the parking and that ridiculous u turn to get there was sooo backed up.  we ended up going  back to the hotel and hopping on the shuttle",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
143,576124572,1,2018-4,United States,"9:30 in the morning we got sent to overflow parking... Bad sign. Two mile walk to park through downtown Disney no tram... 40 minutes still not in park wait 30 minutes in line to get in and all ride have 45 minutes wait times, too many people to even walk down the street just way to crowded for a Thursday in late April. I cant even imagine what it is like when it is full? We will not be coming Back just not worth the cost and the crowds.",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
144,576009700,2,2018-4,United States,"Just spent 4 days here. basically you are spending thousands of dollars to wait in a line to park to wait in another line to get on a tram to wait in a line to get in the park to wait in line all day for anything. all this fun is split up with lots of very overpriced merchandise and mediocre food. There are a few good things, like watching your kids faces when they get to meet a favorite character or when you actually make it on a ride. then when its all done you get to wait in all those same lines again to leave. and dont forget there will be 100 thousand people pushing and shoving the whole time. Do it once if your not a local. way better ways to spend a couple grand in my opinion",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
145,574835235,2,2018-4,United States,"My husband and I brought our 3 year old son to Disneyland for a family vacation. We would do anything for him, and at the end of the day(s) I think he enjoyed himself and that is really what matters.That said, what a nightmare this experience turned out to be. Happiest place on Earth? More like Hell on Earth. I   m not sure where to begin. The night before we planned to go, we tried to purchase tickets on the app, but received error messages. We ended up calling some customer service number, and purchasing over the phone. We were told to pick up the tickets at will call. When we got to the park we somehow ended up in the line to actually enter the park, even though we were directed to that line as the    pick up ticket    line. When we realized this, my husband jumped out of line to go find the actual ticket booth. At this point, we   d already been waiting in line for quite a while. I tried to find some shade for my son and I to wait in. I guess we were in the way, and an employee actually asked if she needed to call security. When we finally got tickets, we went to the back of the entrance line. Again. Ok. Whatever. Possibly our mistake for being clueless newbies, even though we were directed to that line.Once we were about to enter, the man who took our tickets also needed to take our picture?? I was not aware pictures were taken, or for what purpose. So I wasn   t really prepared. He practically barked at me to remove my sunglasses. He followed this up by yelling at me that I was in the wrong line for the turnstile the stroller would fit through. Wow. Glad I was wearing my first time to Disneyland pin!Speaking of strollers, these were perhaps some of the crappiest strollers I   ve ever seen with very limited room for storing any items. Small, uncomfortable, dirty. This is Disney, I mean it   s supposed to be family friendly. In my humble opinion, they can do better.Once we were in the park, it really wasn   t much better of a scene. It was crazy crowded. People were bumping into us and the stroller. And I was fearful of hitting people with our stroller. I think I finally understand    packed in like sardines   . The waits for the preschool rides were 30 45 minutes (followed by like 3 minutes of actual ride time), which doesn   t exactly scream kid friendly to me. Thank goodness I was prepared with distractions and ice water. (Ironically, we ran into a    cast member    later, who told us it was a slow day and to imagine ten times more people and waits of 4 8 hours. Ummmmmm where is the magic in that experience?!) Speaking of    cast members   , I could not believe how unhappy so many of the employees looked. If we spoke to a dozen employees over our two day visit, I can think of two that were    bubbly   . The rest apeared tired, grumpy, and uneager to assist. I actually felt guilty for asking the few newbie questions I asked. In addition to this, I heard    cast members    grumbling about    not being scheduled for break   . We encountered more employees (you could tell from the name badges), that we didn   t interact with, and so many just looked ridiculously unhappy. By this point, I couldn   t wait to meet the characters who I was certain would bring the magic. And this brings me to perhaps the most disappointing part of the whole experience. For months we told our son about how he would get to meet the characters. We really played it up. I mean he   s three, so meeting the characters was bound to be the highlight of the trip for him. Over two days, we saw Belle from afar, the evil queen from Snow White from afar and Pluto. Pluto shook my little guy   s hand but was gone before we could get a picture or an autograph. Thank goodness I had booked a character breakfast (for which we were seated 35 minutes after our reserved time) where we    met    Mickey, Minnie, Daisy and Stitch. If I had not, we would have only    met    Pluto. Whoop dee do. My little guy was so disappointed and kept asking where the characters were. At one point I mentioned something to the guy trying to sell us a vacation club membership, and he said there should be two characters    right over there   , but when he went to point, he was like    oh, they   re not there now   . Helpful. He ended up giving us a sticker. A for effort?I knew that our trip would be expensive, and that there would be crowds, and lines. But I honestly expected so much more for the ridiculous amount of money spent, and to be honest, from the name Disney. I guess we simply missed the magic that calls some people back for multiple visits. Before investing your money, and time, in a trip to Disneyland, do your research. I didn   t write this review only to rant. I   m not sure reading a review like this one would have deterred me from a visit, because I visited for the Kiddo, not myself. But after day two, I left feeling only like I   d completed a parenting rite of passage, like I checked something off of a lifelong to do list. I felt no magic, no wonder, no awe. Perhaps just some sadness mixed with disappointment.",Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
146,572943040,1,2018-4,Australia,If you have teenagers   forget it!! They won   t be interested in this hugely outdated over rated theme park. The so called fast pass is a joke   we arrived at 10 and couldn   t get on our ride of choice until 4. This wasn   t a peak period. Lines are too long for rides that are very underwhelming and haven   t changed in 20 years.. do yourself a favour   take them to six flags   your kids will love you more... if you want nostalgia rewatch a movie and save yourself the pain. ,Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
147,569938528,1,2018-3,Sweden,"We, three adults and four kids aged 6 10, visited the Disneyland park March 29th. After a long day in lines and only finishing five rides even with the max pass app we left tired and disappointed. There is very few things that remind the kids of being in Disneyland at all. Luckily we got to see the Beauty and the Beast in the Fantasyland. The rides are outdated and the lines horrible and anything but using the fast pass system unbearable. Be prepared to navigate between thousands of strollers with kids way past toddlers. Are American kids so lazy the cannot walk any longer?Don't do it even if it's on your California adventure bucket list. It's not worth it, money or time wise. Spend your money somewhere else. ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
148,569798216,2,2018-3,United States,"My husband had a small soft bouncy ball my son had and was playing with prior to our departure from our resort before we boarded the shuttle to pass time. We took this into the park 3 times before the last time security took it out of my husbands backpack and said we had to    surrender it or take it to the car.    Because we took the shuttle, the car wasn   t an option. The security officer then went on to say that if we were caught in the park with a ball, we could be escorted out of the park. My son was so upset over this. He had just gotten that ball when we arrived in California. Keep in mind Disney sells balls very similar to the one my son brought in, it just didn   t have a mickey face on it. I was told that the reason they allow sales and possession of these same types of balls in the park was because    they   ve been checked over.    My son had not once taken that ball out of my husbands bag. He just had it to play with prior to us arriving to Disneyland. The chamber of commerce cast member did absolutely nothing with my complaint. The only person who truly cared was a cast member named Nina who was working in the guardians area on the night we were there. Thank god she was working, because she gave us a voucher for my son to use to replace the ball that was taken from him. She was kind and sweet and let me vent my frustrations about our experience with Disney. She was wonderful. She was the positive light in our day. When we were leaving the park we were told by the security officers that the    bin    (this is where they put all of the items they confiscate from their guests) is essentially off limits and will not be available for guests nor will they hold the item they take to be picked up at the end of the day. When I asked where they take all of the toys they take from these kids, I was told the trash compactor. Can you believe this??? A billion dollar company not even willing to donate the items they   ve wrongly taken. What is a small bouncy ball going to do Disney? I can see if it was out and being played with or causing disruption. But to take it because it   s considered sporting equipment (they have listed on their prohibited items online things like    helmets, baseball bats, hockey sticks) no where does it say bouncy balls. Come on Disney. Unbelievable. You won   t have to worry about escorting my family out of your park. We won   t be back. Also, half of their rides at California adventure park are being repaired or maintenanced so just be aware of that when you go as well. If a ride breaks down and guests had a fast pass to that ride, they   ll allow them to choose another ride (which is nice but not necessarily fair to the other guests who had a FASTPASS to the line with a ride working) so we waited 35 minutes to get on our fast pass ride. This situation went far beyond the $5 ball. We got my son another one. It   s the principle. We were treated as though we brought in a weapon.. and then told this    weapon    we brought was going in the    bin    and then to the trash with all of the other innocent not harmful items taken from kids. I appreciate security and what they do to keep everyone safe. I truly do. I respect their efforts, however, this was asinine and uncalled for. This was the item security found to be a threat and dangerous enough to get you escorted out of their park. Be on the lookout for these balls when you go and by all means DO NOT bring them to the park unless you want a heartbroken child and it put in the    bin   . They are hazardous and prohibited. Terrifying little thing isn   t it? ",Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
149,568999905,2,2018-3,United States,Lines are way too long for the quality of ride experience you get. Daily price on a ticket is the same cost as a season pass at a theme park in my state....I   m sure kids think it   s great but probably not for a parents bank account. They really need to figure out the overcrowded feeling you get the entire time. Great pineapple ice cream though. ,Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
150,568732619,2,2018-3,U.S. Virgin Islands,"We booked knowing it was spring break and lines would be long but looked forward to visiting the original Disneyland. We were blown away at how the Disney has been taken out of this park. It   s pretty close to just your average rundown old amusement park. Bus loads and I mean bus loads of unsupervised and disrespectful teenagers run rampant through the park. We spent several hours between groups in lines for the attractions and watched them ignore every sign to    stay off    etc. These signs acted like a dare to them. So here is the other problem. Fast passes and lines. Once you scan your fast pass the line often parallels the regular line. More than once we saw groups jumping a measly road to skip the regular line. Disney needs to put a second check station in to prevent the line jumpers. Only Space Mountain has this second check and you should have see the kids and even adults getting kicked out of the line. Lines for food, lines for bathrooms, lines for rides, lines for the security check (worse than and longer than the airport). Disney staff so rude that I wonder how they got a job (ok I   d be a little mad after dealing with the teenagers I just described) but tried to give them a bad day break. Glad to say we saw the original again but will go to World for the Disney experience. PS: Fastpass everything you can including all the night shows in all the parks. Sometimes it   s still not the best view but better than no view. ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
151,568535660,2,2018-3,United States,"If you are planning on visiting Disney Land, never ever go during spring break in March, the average waiting time for the rides ranged from 45min to 2 hours all day every day & night. Also several rides were closed due to scheduled maintenance which are mostly done in March as well, but they don   t tell you about it and you still have to pay full price per ticket.",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
152,567592695,2,2018-3,United States,Not up to par as far as Disney standards go. Cast members were rude and the Park was overall dirty. The lines were very long(even the fast pass lines). I was with 8 people 5 with disabilities and Disney was not very accommodating at all. It was a lot of money for nothing exciting. Disney World does it right. Spend your time and money there. Disneyland was a joke. When I asked for my money back I was refused. One cast member even referred to disabled people as    those kind of people.    I cant express enough how disappointed everyone was. Will never go back and sorry we went in there in the first place.,Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
153,567522754,2,2018-3,Canada,We booked the 5 day multi park pass and in the past you could scan your ticket for a fast pass at each park. This is not the case anymore. Once you scan your pass for a fast pass your locked out for a max of two hours or the time stamp on your FP whichever comes first. I suggest opting for a one park each day pass and save the extra fee of the multi park pass.,Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
154,567452727,1,2018-3,United States,"This review pertains to the World of Color dessert party at California Adventure, but everything seems to be grouped under DIsneyland here. This event was terrible. Now, yes, part of it was the circumstances. It had been raining a heavy pour all day and we were expecting the show to be cancelled. It was not. Instead we got to sit in wet chairs at soaking wet tables that a cast member could not even be be bothered to wipe a towel across. We were given a plastic lunchbox filled with  desserts,  half of which were stale cheeses and bread sticks. We were offered several alcoholic drinks and chose a vodka concoction which tasted like Juicy Juice mixed with Sprite. So we asked for the sparkling wine next, and it was alright. But when we asked for a second glass, we were told guests were limited to two drinks. Two drinks? For the price I had paid ($80 a head) each of should have received an entire bottle of wine. The show itself was no better than the Bellagio Fountains and since we were freezing, wet, and tired, we left early. Just walked out, later writing a letter to Disneyland about our experience, and actually receiving all of our money back. Clearly, they must have understood something was not right with the way they were going. I would not recommend this event for anyone. Plenty of room was available in the general admission area. Avoid!",Disneyland_California,8,disnei park disneyland world like custom dress experi magic attract visit small florida shop california
155,567346490,1,2018-3,United Kingdom,"This is our 3rd Disney Park and my god was we disappointed. I can honestly see how in 2016 they made 2.4 billion in profits from there parks. They sell happiness but do they sell it at a reasonable price. God no 1 single banana $2.99plus tax, small bottle of water $3.29 plus tax. Walling round this park looking a the 1 to 2 hour plus lines i thought to myself why am I here. Is it for the top rides in the world... No is it for the amazing treatment from there cast... No I actually couldn't give myself a good enough reason. There food is mediocre for a high price. There rides are not the best in the industry. There is no real value in a Disney park..... Save some money and take the kids to parks that's Invest because they want you to be happy and enjoy not just because they want to rinse you for supply the so called happiest place on earth. ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
156,567124503,2,2018-3,Canada,"Kids loved the rides.....adults included....... wonderful place.......just too many people in a small area.....fighting crowds all day...... rides were breaking down...... long waits,even with fast pass .didn   t see Mickey too often. If yu did see him, huge lines to get a pix.no parades, no fireworks....not a lot of magical moments... we live in the West...... think it would be worth it to spend extra money n go to Disneyworld .",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
157,566785945,1,2018-3,Australia,"Ok firstly I say this I love Disneyland and this trip was with my 13 year old daughter on a 10 day hopper pass. We stayed 7 straight and even did a tour and got into Walt   s firehouse apartment HOWEVER here I talk about the new fast pass system MAXPASS. Firstly, it will cost you $10 per person in your party per day. This includes the old photopass. Both of which are must does at the parks. However and sadly,everyone has this   face in your phone thing going on. I don   t know how many people I bumped into as we were both on our phone getting our parties next fastpass. A tip : buy a external charger. With all the use of your phone you   ll run out of batteryeasy ! Moreover, the wifi in the park is hit and miss so how a good amount of data going in. Best of luck ! I noted the fastpass lines weren   t so fast anymore with everyone using it ... ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
158,566516424,1,2018-3,United States,"Knowing how amazing Disney can be, we booked our tickets a while back to take two young teenaged girls. This trip was super disappointing for various reasons, and before you go, you should know... Space Mountain ride was down for most of the day, Matterhorn ride was down after an hour of waiting in line, no fireworks due to construction on site, no parade due to construction on site, extremely overcrowded (as per usual), Haunted House ride stopped for 30 minutes while we were riding, Indiana Jones ride closed when we had our fastpasses, and in general, no theme characters in site no matter where we looked, and walked away from young kids waiting for autographs. After complaining to a park member services staff, we did get two fastpass rides added to our tickets (he was lovely and apologetic). In general the staff are very unfriendly also. Castle is half the size of Orlando's Disneyworld. As per usual, the souvenirs, hoodies, food is all over priced. As Canadians, we spent well over $1200 for a day that definitely missed the Disney mark.",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
159,566154102,2,2018-2,United Kingdom,"My other half is a bit of a Disney enthusiast to say the least so she loves it, but I have also enjoyed visiting Disney in Anaheim in the past, as well as Paris and WDW. This time we visited for 2 days and I something about the experience made me snap   I just couldn't help getting really angry at how much Disney are taking us all for a ride and how the general population seem either oblivious to it or happy to be treated with such contempt. I know it's silly but the thing that got me really thinking about it all was whilst using the rest room. Now I don't know about you but I have NEVER seen 1 ply toilet roll used anywhere I've ever been. Even the most awful cheap 1* motels I've had the misfortune of staying in don't use it. And yet Disney, somewhere that charges an incredible amount of money to enter, has the cheek to do this. What does it save their shareholders? A few pennies per roll probably. And whilst I was able to deal with the situation by quadruple rolling it up before using, what's a child who's probably never encountered see through toilet roll before going to do? Without getting too graphic, probably make a mess of their hand!After I'd noticed this, I just couldn't help but notice how much Disney has become a perfect example of corporate greed. At the same time I was shocked to see how the general population seemed to just accept situations and conditions that would be considered unacceptable pretty much anywhere else. It's almost as if people have paid so much money to get in that they are so determined to have a good time and so ignore what's going on. Obviously overcrowding is a major problem, but I would also say that the price of things in the park is the biggest insults to paying guests. For example $1.99   tax for A banana. Really? $2.99   tax for A pickle. I don't know how much these things normally cost in the US but a banana would be less than 20p ($0.30) and a pickle probably a little bit less. And $4 for a bottle of water when we all know you can buy one in a supermarket for $0.50 (or half that in Costco or the like!). Why do people put up with it?  Well it's Disney, you expect to pay more.  would be the response from die hard fans. I say a reasonable mark up is fair enough, but the prices for my examples are an insult to guests who have already paid over the odds to get in! Yet there they are   queues of people waiting to hand over their hard earned cash, knowing full well they're being ripped off and almost being grateful for it. My favourite was the queue for Dole Whip in Fantasy Land   no exaggeration there's around a 20 minute queue for people to purchase some whippy icecream and pineapple for $6   tax. Absolutely insane!Me and my partner had the lovely experience of queuing over half an hour for two portions of chicken nuggets and chips in Fantasyland (those plus two drinks in excess of $30) and then having to sit on the floor and eat them as all the seats had been taken.Then there's the queues for the rides. We visited as off season as you can get and yet there were queues of over an hour for childrens story book rides, queues of over two hours for bigger attractions and even a 45 minute queue to GET IN the park. Would anyone pay hundreds of dollars to visit literally anywhere else in America and accept that 45 minutes of your day was spent queuing to get in? I highly doubt it.I could go on, but I think my points above summarise my feelings well. Disney has become a greedy, uncaring Company and whilst at the moment the fans are putting up with it, one by one they will notice what's going on and (I hope) not come back to their parks or their hotels. The addition of Star Wars land next year could be the start of this as this will push the parks to capacity or beyond for several months and this is going to make paying guests miserable. I hope so anyway. I hope that Disneyland starts to see declining guests and a good kicking financially so that it can start going back to what it used to be. I will not be returning, despite my other half's protests! To everyone giving it 5 stars and saying it's magical, get real. I bet you could have a more magical time taking those 100's of $ and spending them elsewhere... they'd go a lot further!",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
160,565612705,1,2018-2,United States,"Our family travels to Disney parks 2 3 times a year if not more and as a family of 5 this is not an affordable trip however we love Disney so much the expense is worth it! We usually go to Disney World however decided to take a quick trip to Disneyland this year. We purchased 3 day one park tickets for our family. We went to Disneyland park 2 days and California Adventure for one day. Before leaving we find out many rides were shut down as well as part of Main Street, which we had no choice at this point as flights were booked and time had been taken from work. The first day, February 21, we went to Disneyland park we tried to find the days that we could use our magic morning and the employees in the ticket booth were helpful in finding the days but in no way made the experience magical. Usually at park opening the train comes around with characters on it and a family to open the park and on this day the train arrived with no characters and they did a park opening with a family on the ground in front of park gates that no one could see and it wasn   t very enthusiastic. The process of getting into the park was tedious scan your ticket, take a photo (so your ticket cannot be used by anyone else) and sign your ticket, the gate employees are rather rude and just want to get you in and gone. Walking into the park our kids were excited so we headed toward the rides. The ride lines were longer than usual which may be because so many rides were closed at once. There was a strange incident while we were in line for the gadget coaster in Toontown. The ride was stopped and an announcement was made as if the ride had a maintenance issue. But come to find out there was a man that had a selfie stick and was trying to use it on the ride. We waited about 15 minutes until security got there to remove him and proceed to argue with him at the ride exit. We asked about fireworks and were told by an employee that fireworks were only on the weekends and depended on weather. We purchased some items at the store outside of Space Mountain and the employees were helpful and answered questions and helped us find the sizes we were looking for. There were no parades due to construction on Main Street and no fireworks on this day so we ended up leaving the park earlier than we normally would. Day 2 at Disneyland was what really made this trip awful! On day 2 my brother and his family joined us. My niece is autistic and gets sever anxiety when standing in long unending lines so my sister in law called ahead to make sure she would be able to get an ADA pass for the lines and she was told she could. We waited in line at Town Hall for what seemed like an hour. They finally got in and requested the pass and my sister in law was made to feel like she was lying. They asked a million questions about her disability etc. If it   s the case that someone needs to prove an actual disability, why wasn   t she told over the phone to bring some type of proof with her? However we saw many able bodied people cruising up the exit line with their wheelchairs, were the given the same treatment. Your employees really need some training about autism and how if effects each person differently. We proceeded to the rides after the 20 questions and tried to have a good day. This pass my niece was given was an awful waste of time. She had to go to a specific stand (2 in the entire park) to get one fast pass which many times it seemed the fast pass lines were longer than the regular lines. But hey if we would have spent an $90 a day we could have pre booked our fast passes(a service that is Free at Disneyworld). We ate lunch in Cafe Orleans and it was great. The waitstaff was quick to clear our plates and have friendly conversation with us. Wish all the Disneyland employees were so great! We rode a few more rides and part of our group left for a nap. Later that evening we headed to the queue for Fantasmic, we were pointed to the viewing area for people we did not get fast passes and at the entrance of this queue we asked were stroller parking was and we were told to take it with us. We were walking in dim lighting mind you and looking for a spot with a grumpy tired 3 year old jumping out of his stroller. We were distracted I will say but how many parents at Disneyland go thru the same thing every single day. While we were walking not focused on the ground which I guess we were expected to be, Shania stepped in front of my stroller and said rudely this area is for fast pass only do you have a fastpass? We told her no that someone pointed us down here for queueing of people who did not have fast passes. She told us see this line (a line of green tape on the ground that is not really noticeable) you need to stay on that side. So we found seats and sat down. Unfortunately we were near to ride Shania and another employee who talked the whole time we were waiting. We heard all about her snap chat, listened to her sing about being mixed (I   m also mixed along with my kids so this is in no way related to that), listened to her playing and joking all the while being rude to everyone that didn   t see her line. Then she felt the need to approach us again after sitting in the same spot for 20 minutes to tell us we needed to move our stroller to the back. We loved the stroller and finally the show started. The show was great and we left. The experience we had during this Disneyland trip was so awful we don   t want to return ever. I guess our family got used to the great service at Disneyworld we   re employees are nice and friendly at all times, we never see them on their phones and when they are standing around queuing people they don   t talk about irrelevant things they try to keep that Disney experience away from the outside world. The unfortunate thing is despite all the negative reviews Disneyland is getting is that nothing will change and it will continue to nosedive because the hundred of families that are having awful experiences won   t change ticket sales so they won   t change anything and will continue to raise prices and families will pay to get to experience the theory of Disneyland. I wrote this review in hopes that if people keep pointing out the awful experiences they are having then maybe these kids you are hiring will get some customer service skills instead of continuing to think that they can treat people however they choose because even if that family or person doesn   t return others will. Get it together Disneyland for the millions of other families that are going to waste their money, time and family vacation time on coming there!",Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
161,564978106,2,2018-3,United States,"Our family of five decided to purchase the Max Pass for the first time. Once inside the park, our app kept telling us that two of our party were not in the park. This in spite of the fact we had our tickets scanned at the gate and were issued a paper ticket in addition to our digital ticket. We could not get Fast Passes for those two people and had to delete them from our group to be able to get passes for the others. I asked one Disney employee who told me to just delete the two names and re add them and that would fix the problem. It didn't. I was directed to a Kiosk where another Disney employee spent ten minutes trying to fix the problem then told me I would have to go back to the front gate and have my ticket rescanned. She said this problem happens frequently. (good to know but not helpful) So I walked clear back to the front gate, where a grouchy Disney employee rescanned my ticket but the problem remained. She called for another employee to come and help....ten minutes later that employee called for yet another  techie  who was finally able to fix the problem. When I complained that I had now spent 40 minutes on this issue, keeping me from enjoying the park with my family, he told me to go to the City Hall and they could  do something for me ....that wait was 30 minutes so I just proceeded on to join my family. So not worth the $50 extra for the Max Pass. Only like 5 Fast Passes even available.",Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
162,564366590,2,2018-3,United States,"Having been to the Disney properties in Orlando, Paris and Tokyo, it was kind of fun to visit the original. They have updated their attractions to include Star Wars and Finding Nemo themed rides. Still the place is showing its 60 years age. It is not nearly as spotlessly clean as other venues as I recall. And there are construction barriers all over the park, especially Main Street. The railroad train that circles the park stalled for hours.",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
163,563988453,2,2018-2,United Kingdom,"Went with wife and two youngish boys.Firstly very expensive for what we got, basically $400.Charging for car park is a joke, how they do that is beyond me. Lots of renovation going on... numerous rides shut. Still lots of lines despite midweek visit in Feb.Fast pass lines drive you nuts as you wait for 40 mins for a 2 minute ride. Renovation down Main Street meant no fireworks, no parade and apart from Mickey at a distance of 300 feet in a light parade did not see a Disney character all day! Not the magical experience it could or should be!!! I totally understand that the place needs constant updating and maintenance but why overfill park and charge full price even when limited attractions....money and greed of course. Kids were kind of okay about the day but not that special and Disney you let us down I am afraid! ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
164,563465259,1,2018-2,United States,"Booked a trip to Disney for a week for my 4 year old daughters b day. We have 3 other children. Bought 3 day hopper online only to spend an hour at the ticket booth since staff could not find the tickets in    the system    conformation email apparently was not sufficient. Upon standing in line dealing with a cantankerous female booth worker we were told sorry can   t find them..... So, a not so quick phone call for refund followed and we paid a premium at the booth for same tickets. Finally got in mid day whooo hooo. Met with crowds long waits, over priced food and more unfriendly staff. Mind you this was the off season too. Ordered some food screwed it up, oh well ate it anyway. Several rides closed and Arielle   s Grotto closed. Daughter wanted a meal with the princesses as far as I could research there are no other establishments that offer this. Disney without princesses nice. Furthermore, parking. We made mistake of parking in the shopping area, downtown Disney. For a mere 48$ a day you can park here. We found out later after asking multiple people that you can validate it by spending money in the shopping district. Of course after we   d paid 48$ twice for two days. Booth employee said bring receipt, so ate a 130$ meal for six, brought receipt only to be told nope stamp on ticket only. Asked for a supervisor to plead our case. Brian, the apparent supervisor came told us what you can   t read the sign it   s been there all day since 7:30. The one that says validate you see, wow. Hmmm we are morons perhaps but explained what we   d been told, he said you can   t read? Wow ultimately paid 96$ in one day to park since we left for naps and came back. Ticket from earlier didn   t matter either. It   s down right criminal. Happiest place on earth Nope just look at all the other over paying suckers and ask yourself is it? Problem is putting a price on a child   s happiness a parents weakness of which Disney is the authority of exploitation. This was not our first trip been to Aulani and Disneyworld as well the service here in Anaheim fell far far short it   s become an unfriendly corporate corrupt world with disgruntled unfriendly employees.",Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
165,563067225,2,2018-2,United States,We have been to Disneyland in Anaheim several times and this was the first time encountering so many ride malfunctions. The Cars ride was down for several hours due to maintenance and other rides were cancelled after waiting in line. There is a lot of construction going on and the roller coaster at California Adventure is closed for construction along with the Ferris wheel. Upon entering Disneyland we were disappointed that we couldn   t see the beautiful downtown area and see down the street toward the Castle due to temporary walls put in place for construction. Many rides we never got to enjoy because of the ongoing ride failures. We had a 3 day hopper pass and only used 2 days.,Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
166,562694766,1,2018-2,United States,"I grew up going to Disneyland   was there on opening day of Space Mountain in the 1970s. It used to be so fun at Disneyland   not too crowded, clean park, everything running & polite staff. As an adult and parent   I have taken my daughter to Disneyland 3 times now   each time it got progressively less magical with the cost, the dirtiness factor, the LONG & RIDICULOUS lines and main attractions closed. This is really not the  happiest place on earth . My daughter rather go to the Santa Cruz Beach Boardwalk! ",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
167,562193594,1,2018-2,United States,"We (a family of 10, ages 2 68) all visited Disneyland & California Adventure Park on February 16 & 17. It was a waste of time & money. Adventure Park: maybe 4 rides for people over the age of 7 and the waits for those rides were rediculous (1.5   2 hours). Many of the rides were closed or broke down during our visit. Next day at Disneyland, again rides closed, long waits, rides breaking down left and right and way too many people! We should have been told more about the parks when we purchased the tickets or even when I called in advance to ask questions. One park is primarily for little kids and the other, unless you pay for the Fastpass app and figure out how to use it quickly, don't waste your time or money going here. I personally cannot ride any rides due to medical issues, but still had to pay full price (rent for the space I took up while standing for hours waiting, possibly??)",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
168,562043526,1,2017-8,United Arab Emirates,go somewhere where there were some guards who came to me that they thought it was me who did something criminal or something and I did not even get the money back! 1300kr away on nothing,Disneyland_California,7,told disneyland cast ask disnei said member dai park employe ticket peopl ride time line
169,561983705,2,2018-1,United Kingdom,"After years of wanting to go to a Disney park it was such a disappointment. We didn't even spend the whole day there as it was pretty boring. Rides weren't that great, we saw one character in the park the whole time, the park was mainly just souvenir shops and restaurants at overcharged prices. No fireworks. No parades. Nothing that I imagined at all. The entertainment at the saloon was boring and slapstick and I am a professional performer. Waste of over 200 dollars. Truly disappointed in Disney, it just felt like a money making machine. The runaway train ride which I begrudgingly lined for hours as I knew it was a worse version of a great one we have at Alton towers at about 30 quid for the day! Don't even get me started on Space Mountain!",Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
170,560554872,2,2018-2,United States,There is a lot of construction going on and Main Street was partially closed. Even going in the off season during the week it still seemed really crowded with the center ofMain Street barricaded down the entire length of it. And with it being barricaded there is no Main Street parade. If you are going to go I would recommend going after all the construction is finished. As usual Disneyland is very expensive. ,Disneyland_California,9,ride park line wait time disneyland dai disnei peopl hour crowd pass place visit like
